season,stem,sar_path,opt_path,quality_pass,reject_reasons,opt_edge_mean,opt_gray_std,opt_water_ratio,sar_edge_mean,sar_gray_std,sar_resolved_path,opt_resolved_path
winter,ROIs2017_winter_84_p278,E:\Data\winter\s1_84\ROIs2017_winter_s1_84_p278.png,E:\Data\winter\s2_84\ROIs2017_winter_s2_84_p278.png,False,water_like,31.686005,71.354245,0.402778,66.925858,52.540374,E:\Data\winter\s1_84\ROIs2017_winter_s1_84_p278.png,E:\Data\winter\s2_84\ROIs2017_winter_s2_84_p278.png
spring,ROIs1158_spring_65_p1514,E:\Data\spring\s1_65\ROIs1158_spring_s1_65_p1514.png,E:\Data\spring\s2_65\ROIs1158_spring_s2_65_p1514.png,False,low_texture,11.745209,34.645268,0.006944,53.298035,50.840931,E:\Data\spring\s1_65\ROIs1158_spring_s1_65_p1514.png,E:\Data\spring\s2_65\ROIs1158_spring_s2_65_p1514.png
winter,ROIs2017_winter_2_p250,E:\Data\winter\s1_2\ROIs2017_winter_s1_2_p250.png,E:\Data\winter\s2_2\ROIs2017_winter_s2_2_p250.png,False,low_texture,10.546249,27.48484,0.0,68.433975,49.607196,E:\Data\winter\s1_2\ROIs2017_winter_s1_2_p250.png,E:\Data\winter\s2_2\ROIs2017_winter_s2_2_p250.png
winter,ROIs2017_winter_101_p709,E:\Data\winter\s1_101\ROIs2017_winter_s1_101_p709.png,E:\Data\winter\s2_101\ROIs2017_winter_s2_101_p709.png,False,water_like,16.628983,50.470569,0.594618,55.625,39.827344,E:\Data\winter\s1_101\ROIs2017_winter_s1_101_p709.png,E:\Data\winter\s2_101\ROIs2017_winter_s2_101_p709.png
winter,ROIs2017_winter_146_p924,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p924.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p924.png,False,water_like,16.333603,46.389109,0.392361,61.374771,49.025439,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p924.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p924.png
winter,winter_img_temperate_p2608,E:\Data\winter\s1_170\winter_img_temperate_p2608.png,E:\Data\winter\s2_170\winter_img_temperate_p2608.png,False,low_texture,12.969559,10.772444,0.0,13.361084,14.054411,E:\Data\winter\s1_170\winter_img_temperate_p2608.png,E:\Data\winter\s2_170\winter_img_temperate_p2608.png
fall,ROIs1970_fall_52_p187,E:\Data\fall\s1_52\ROIs1970_fall_s1_52_p187.png,E:\Data\fall\s2_52\ROIs1970_fall_s2_52_p187.png,False,low_texture,12.685013,21.638698,0.000434,39.169312,29.953007,E:\Data\fall\s1_52\ROIs1970_fall_s1_52_p187.png,E:\Data\fall\s2_52\ROIs1970_fall_s2_52_p187.png
winter,ROIs2017_winter_33_p1801,E:\Data\winter\s1_33\ROIs2017_winter_s1_33_p1801.png,E:\Data\winter\s2_33\ROIs2017_winter_s2_33_p1801.png,False,low_texture,12.1698,82.524203,0.021701,57.784866,60.712883,E:\Data\winter\s1_33\ROIs2017_winter_s1_33_p1801.png,E:\Data\winter\s2_33\ROIs2017_winter_s2_33_p1801.png
fall,fall_img_temperate_p2476,E:\Data\fall\s1_150\fall_img_temperate_p2476.png,E:\Data\fall\s2_150\fall_img_temperate_p2476.png,False,low_texture,9.836746,9.619115,0.0,6.861404,4.919273,E:\Data\fall\s1_150\fall_img_temperate_p2476.png,E:\Data\fall\s2_150\fall_img_temperate_p2476.png
winter,ROIs2017_winter_9_p260,E:\Data\winter\s1_9\ROIs2017_winter_s1_9_p260.png,E:\Data\winter\s2_9\ROIs2017_winter_s2_9_p260.png,False,low_texture,12.798141,12.217549,0.0,42.449646,34.971953,E:\Data\winter\s1_9\ROIs2017_winter_s1_9_p260.png,E:\Data\winter\s2_9\ROIs2017_winter_s2_9_p260.png
fall,ROIs1970_fall_38_p318,E:\Data\fall\s1_38\ROIs1970_fall_s1_38_p318.png,E:\Data\fall\s2_38\ROIs1970_fall_s2_38_p318.png,False,low_texture,11.353943,22.553492,0.0,21.647964,14.627693,E:\Data\fall\s1_38\ROIs1970_fall_s1_38_p318.png,E:\Data\fall\s2_38\ROIs1970_fall_s2_38_p318.png
fall,ROIs1970_fall_109_p888,E:\Data\fall\s1_109\ROIs1970_fall_s1_109_p888.png,E:\Data\fall\s2_109\ROIs1970_fall_s2_109_p888.png,False,low_texture;water_like,11.123016,40.618488,0.625,54.070755,42.501317,E:\Data\fall\s1_109\ROIs1970_fall_s1_109_p888.png,E:\Data\fall\s2_109\ROIs1970_fall_s2_109_p888.png
summer,summer_img_temperate_p63,E:\Data\summer\s1_160\summer_img_temperate_p63.png,E:\Data\summer\s2_160\summer_img_temperate_p63.png,False,low_texture;sar_low_texture,16.317184,13.600372,0.0,4.066345,4.403923,E:\Data\summer\s1_160\summer_img_temperate_p63.png,E:\Data\summer\s2_160\summer_img_temperate_p63.png
fall,fall_img_tropical_p6665,E:\Data\fall\s1_150\fall_img_tropical_p6665.png,E:\Data\fall\s2_150\fall_img_tropical_p6665.png,False,low_texture,7.376495,4.415782,0.0,35.74353,16.431852,E:\Data\fall\s1_150\fall_img_tropical_p6665.png,E:\Data\fall\s2_150\fall_img_tropical_p6665.png
fall,ROIs1970_fall_115_p253,E:\Data\fall\s1_115\ROIs1970_fall_s1_115_p253.png,E:\Data\fall\s2_115\ROIs1970_fall_s2_115_p253.png,False,water_like,22.737259,29.674337,0.545139,50.79393,44.084446,E:\Data\fall\s1_115\ROIs1970_fall_s1_115_p253.png,E:\Data\fall\s2_115\ROIs1970_fall_s2_115_p253.png
winter,winter_img_temperate_p10971,E:\Data\winter\s1_170\winter_img_temperate_p10971.png,E:\Data\winter\s2_170\winter_img_temperate_p10971.png,False,low_texture,10.430328,8.743681,0.0,18.30545,15.024032,E:\Data\winter\s1_170\winter_img_temperate_p10971.png,E:\Data\winter\s2_170\winter_img_temperate_p10971.png
winter,winter_img_temperate_p3870,E:\Data\winter\s1_170\winter_img_temperate_p3870.png,E:\Data\winter\s2_170\winter_img_temperate_p3870.png,False,low_texture,13.222595,8.501461,0.0,17.206528,14.389046,E:\Data\winter\s1_170\winter_img_temperate_p3870.png,E:\Data\winter\s2_170\winter_img_temperate_p3870.png
fall,ROIs1970_fall_144_p1186,E:\Data\fall\s1_144\ROIs1970_fall_s1_144_p1186.png,E:\Data\fall\s2_144\ROIs1970_fall_s2_144_p1186.png,False,low_texture,14.696274,14.57932,0.0,56.142105,36.652594,E:\Data\fall\s1_144\ROIs1970_fall_s1_144_p1186.png,E:\Data\fall\s2_144\ROIs1970_fall_s2_144_p1186.png
spring,ROIs1158_spring_14_p80,E:\Data\spring\s1_14\ROIs1158_spring_s1_14_p80.png,E:\Data\spring\s2_14\ROIs1158_spring_s2_14_p80.png,False,low_texture,3.141251,2.616816,0.0,52.625259,32.171415,E:\Data\spring\s1_14\ROIs1158_spring_s1_14_p80.png,E:\Data\spring\s2_14\ROIs1158_spring_s2_14_p80.png
winter,ROIs2017_winter_34_p1339,E:\Data\winter\s1_34\ROIs2017_winter_s1_34_p1339.png,E:\Data\winter\s2_34\ROIs2017_winter_s2_34_p1339.png,False,low_texture,9.470078,10.41393,0.0,35.755035,23.188807,E:\Data\winter\s1_34\ROIs2017_winter_s1_34_p1339.png,E:\Data\winter\s2_34\ROIs2017_winter_s2_34_p1339.png
fall,ROIs1970_fall_42_p1191,E:\Data\fall\s1_42\ROIs1970_fall_s1_42_p1191.png,E:\Data\fall\s2_42\ROIs1970_fall_s2_42_p1191.png,False,water_like,17.656174,25.223651,0.887587,27.261398,24.994858,E:\Data\fall\s1_42\ROIs1970_fall_s1_42_p1191.png,E:\Data\fall\s2_42\ROIs1970_fall_s2_42_p1191.png
winter,ROIs2017_winter_97_p370,E:\Data\winter\s1_97\ROIs2017_winter_s1_97_p370.png,E:\Data\winter\s2_97\ROIs2017_winter_s2_97_p370.png,False,low_texture,9.181625,19.855149,0.003038,65.611023,49.576925,E:\Data\winter\s1_97\ROIs2017_winter_s1_97_p370.png,E:\Data\winter\s2_97\ROIs2017_winter_s2_97_p370.png
fall,ROIs1970_fall_10_p1218,E:\Data\fall\s1_10\ROIs1970_fall_s1_10_p1218.png,E:\Data\fall\s2_10\ROIs1970_fall_s2_10_p1218.png,False,water_like,29.482468,25.920678,0.983941,50.984192,50.95728,E:\Data\fall\s1_10\ROIs1970_fall_s1_10_p1218.png,E:\Data\fall\s2_10\ROIs1970_fall_s2_10_p1218.png
winter,winter_img_temperate_p2201,E:\Data\winter\s1_170\winter_img_temperate_p2201.png,E:\Data\winter\s2_170\winter_img_temperate_p2201.png,False,low_texture,22.321045,14.730192,0.0,6.54541,13.640947,E:\Data\winter\s1_170\winter_img_temperate_p2201.png,E:\Data\winter\s2_170\winter_img_temperate_p2201.png
winter,ROIs2017_winter_100_p313,E:\Data\winter\s1_100\ROIs2017_winter_s1_100_p313.png,E:\Data\winter\s2_100\ROIs2017_winter_s2_100_p313.png,False,low_texture,13.56041,30.33738,0.0,49.179626,37.267384,E:\Data\winter\s1_100\ROIs2017_winter_s1_100_p313.png,E:\Data\winter\s2_100\ROIs2017_winter_s2_100_p313.png
fall,fall_img_temperate_p2593,E:\Data\fall\s1_150\fall_img_temperate_p2593.png,E:\Data\fall\s2_150\fall_img_temperate_p2593.png,False,low_texture;sar_low_texture,14.887268,7.318902,0.0,7.131149,3.571959,E:\Data\fall\s1_150\fall_img_temperate_p2593.png,E:\Data\fall\s2_150\fall_img_temperate_p2593.png
winter,winter_img_tropical_p911,E:\Data\winter\s1_172\winter_img_tropical_p911.png,E:\Data\winter\s2_172\winter_img_tropical_p911.png,False,low_texture,13.81575,23.992006,0.0,23.324951,14.669498,E:\Data\winter\s1_172\winter_img_tropical_p911.png,E:\Data\winter\s2_172\winter_img_tropical_p911.png
winter,ROIs2017_winter_34_p850,E:\Data\winter\s1_34\ROIs2017_winter_s1_34_p850.png,E:\Data\winter\s2_34\ROIs2017_winter_s2_34_p850.png,False,low_texture,11.1492,13.040919,0.0,35.97049,26.982418,E:\Data\winter\s1_34\ROIs2017_winter_s1_34_p850.png,E:\Data\winter\s2_34\ROIs2017_winter_s2_34_p850.png
summer,ROIs1868_summer_54_p1058,E:\Data\summer\s1_54\ROIs1868_summer_s1_54_p1058.png,E:\Data\summer\s2_54\ROIs1868_summer_s2_54_p1058.png,False,water_like,27.238235,26.621008,0.958333,36.817261,37.103271,E:\Data\summer\s1_54\ROIs1868_summer_s1_54_p1058.png,E:\Data\summer\s2_54\ROIs1868_summer_s2_54_p1058.png
fall,fall_img_tropical_p6738,E:\Data\fall\s1_150\fall_img_tropical_p6738.png,E:\Data\fall\s2_150\fall_img_tropical_p6738.png,False,low_texture,8.240341,4.342683,0.0,36.610474,17.221628,E:\Data\fall\s1_150\fall_img_tropical_p6738.png,E:\Data\fall\s2_150\fall_img_tropical_p6738.png
spring,ROIs1158_spring_24_p166,E:\Data\spring\s1_24\ROIs1158_spring_s1_24_p166.png,E:\Data\spring\s2_24\ROIs1158_spring_s2_24_p166.png,False,water_like,27.64534,23.316709,0.77474,49.985229,55.685332,E:\Data\spring\s1_24\ROIs1158_spring_s1_24_p166.png,E:\Data\spring\s2_24\ROIs1158_spring_s2_24_p166.png
winter,ROIs2017_winter_66_p169,E:\Data\winter\s1_66\ROIs2017_winter_s1_66_p169.png,E:\Data\winter\s2_66\ROIs2017_winter_s2_66_p169.png,False,low_texture,28.189285,16.095039,0.0,61.723755,39.957896,E:\Data\winter\s1_66\ROIs2017_winter_s1_66_p169.png,E:\Data\winter\s2_66\ROIs2017_winter_s2_66_p169.png
fall,fall_img_temperate_p587,E:\Data\fall\s1_150\fall_img_temperate_p587.png,E:\Data\fall\s2_150\fall_img_temperate_p587.png,False,low_texture,15.179367,16.391851,0.0,6.407242,7.552794,E:\Data\fall\s1_150\fall_img_temperate_p587.png,E:\Data\fall\s2_150\fall_img_temperate_p587.png
fall,fall_img_tropical_p10519,E:\Data\fall\s1_150\fall_img_tropical_p10519.png,E:\Data\fall\s2_150\fall_img_tropical_p10519.png,False,low_texture,7.994949,6.342194,0.0,33.572113,18.458747,E:\Data\fall\s1_150\fall_img_tropical_p10519.png,E:\Data\fall\s2_150\fall_img_tropical_p10519.png
fall,fall_img_tropical_p6089,E:\Data\fall\s1_150\fall_img_tropical_p6089.png,E:\Data\fall\s2_150\fall_img_tropical_p6089.png,False,low_texture,11.811722,10.495357,0.001302,29.472549,12.659003,E:\Data\fall\s1_150\fall_img_tropical_p6089.png,E:\Data\fall\s2_150\fall_img_tropical_p6089.png
summer,summer_img_temperate_p103,E:\Data\summer\s1_160\summer_img_temperate_p103.png,E:\Data\summer\s2_160\summer_img_temperate_p103.png,False,low_texture,13.282227,10.829155,0.0,5.92186,4.756589,E:\Data\summer\s1_160\summer_img_temperate_p103.png,E:\Data\summer\s2_160\summer_img_temperate_p103.png
fall,fall_img_tropical_p11105,E:\Data\fall\s1_150\fall_img_tropical_p11105.png,E:\Data\fall\s2_150\fall_img_tropical_p11105.png,False,low_texture,8.714157,8.528972,0.0,30.961899,15.427827,E:\Data\fall\s1_150\fall_img_tropical_p11105.png,E:\Data\fall\s2_150\fall_img_tropical_p11105.png
fall,ROIs1970_fall_139_p2154,E:\Data\fall\s1_139\ROIs1970_fall_s1_139_p2154.png,E:\Data\fall\s2_139\ROIs1970_fall_s2_139_p2154.png,False,water_like,18.059235,25.926142,0.582031,31.259705,73.975524,E:\Data\fall\s1_139\ROIs1970_fall_s1_139_p2154.png,E:\Data\fall\s2_139\ROIs1970_fall_s2_139_p2154.png
spring,ROIs1158_spring_23_p321,E:\Data\spring\s1_23\ROIs1158_spring_s1_23_p321.png,E:\Data\spring\s2_23\ROIs1158_spring_s2_23_p321.png,False,low_texture;water_like,5.344437,2.232679,1.0,32.84845,21.626032,E:\Data\spring\s1_23\ROIs1158_spring_s1_23_p321.png,E:\Data\spring\s2_23\ROIs1158_spring_s2_23_p321.png
winter,ROIs2017_winter_37_p1358,E:\Data\winter\s1_37\ROIs2017_winter_s1_37_p1358.png,E:\Data\winter\s2_37\ROIs2017_winter_s2_37_p1358.png,False,water_like,23.02356,73.643167,0.385417,47.863007,36.089658,E:\Data\winter\s1_37\ROIs2017_winter_s1_37_p1358.png,E:\Data\winter\s2_37\ROIs2017_winter_s2_37_p1358.png
winter,winter_img_temperate_p9060,E:\Data\winter\s1_170\winter_img_temperate_p9060.png,E:\Data\winter\s2_170\winter_img_temperate_p9060.png,False,low_texture,18.470139,14.04765,0.0,12.7742,14.616475,E:\Data\winter\s1_170\winter_img_temperate_p9060.png,E:\Data\winter\s2_170\winter_img_temperate_p9060.png
winter,ROIs2017_winter_9_p271,E:\Data\winter\s1_9\ROIs2017_winter_s1_9_p271.png,E:\Data\winter\s2_9\ROIs2017_winter_s2_9_p271.png,False,low_texture,12.796249,22.18587,0.021267,45.101486,61.408551,E:\Data\winter\s1_9\ROIs2017_winter_s1_9_p271.png,E:\Data\winter\s2_9\ROIs2017_winter_s2_9_p271.png
summer,ROIs1868_summer_45_p107,E:\Data\summer\s1_45\ROIs1868_summer_s1_45_p107.png,E:\Data\summer\s2_45\ROIs1868_summer_s2_45_p107.png,False,water_like,32.169205,57.945629,0.56033,57.461884,46.657361,E:\Data\summer\s1_45\ROIs1868_summer_s1_45_p107.png,E:\Data\summer\s2_45\ROIs1868_summer_s2_45_p107.png
winter,ROIs2017_winter_134_p28,E:\Data\winter\s1_134\ROIs2017_winter_s1_134_p28.png,E:\Data\winter\s2_134\ROIs2017_winter_s2_134_p28.png,False,low_texture,2.638855,1.747064,0.0,36.922562,23.678786,E:\Data\winter\s1_134\ROIs2017_winter_s1_134_p28.png,E:\Data\winter\s2_134\ROIs2017_winter_s2_134_p28.png
fall,fall_img_temperate_p3705,E:\Data\fall\s1_150\fall_img_temperate_p3705.png,E:\Data\fall\s2_150\fall_img_temperate_p3705.png,False,low_texture,16.584518,15.07272,0.0,7.595291,7.161439,E:\Data\fall\s1_150\fall_img_temperate_p3705.png,E:\Data\fall\s2_150\fall_img_temperate_p3705.png
winter,ROIs2017_winter_146_p1213,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p1213.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p1213.png,False,low_texture;water_like,11.704773,31.465153,0.53125,60.49379,47.564838,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p1213.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p1213.png
winter,ROIs2017_winter_33_p1678,E:\Data\winter\s1_33\ROIs2017_winter_s1_33_p1678.png,E:\Data\winter\s2_33\ROIs2017_winter_s2_33_p1678.png,False,low_texture,6.764893,27.485663,0.005642,56.81839,42.659251,E:\Data\winter\s1_33\ROIs2017_winter_s1_33_p1678.png,E:\Data\winter\s2_33\ROIs2017_winter_s2_33_p1678.png
winter,ROIs2017_winter_93_p719,E:\Data\winter\s1_93\ROIs2017_winter_s1_93_p719.png,E:\Data\winter\s2_93\ROIs2017_winter_s2_93_p719.png,False,water_like,16.056259,62.837161,0.406684,57.053055,61.152297,E:\Data\winter\s1_93\ROIs2017_winter_s1_93_p719.png,E:\Data\winter\s2_93\ROIs2017_winter_s2_93_p719.png
fall,ROIs1970_fall_109_p78,E:\Data\fall\s1_109\ROIs1970_fall_s1_109_p78.png,E:\Data\fall\s2_109\ROIs1970_fall_s2_109_p78.png,False,water_like,16.076248,59.945634,0.77691,53.068192,41.877871,E:\Data\fall\s1_109\ROIs1970_fall_s1_109_p78.png,E:\Data\fall\s2_109\ROIs1970_fall_s2_109_p78.png
spring,ROIs1158_spring_60_p397,E:\Data\spring\s1_60\ROIs1158_spring_s1_60_p397.png,E:\Data\spring\s2_60\ROIs1158_spring_s2_60_p397.png,False,water_like,25.00592,37.976155,0.777344,64.959,44.724615,E:\Data\spring\s1_60\ROIs1158_spring_s1_60_p397.png,E:\Data\spring\s2_60\ROIs1158_spring_s2_60_p397.png
winter,winter_img_temperate_p298,E:\Data\winter\s1_171\winter_img_temperate_p298.png,E:\Data\winter\s2_171\winter_img_temperate_p298.png,False,low_texture,24.446762,14.33928,0.0,12.35582,9.613294,E:\Data\winter\s1_171\winter_img_temperate_p298.png,E:\Data\winter\s2_171\winter_img_temperate_p298.png
fall,fall_img_tropical_p12053,E:\Data\fall\s1_150\fall_img_tropical_p12053.png,E:\Data\fall\s2_150\fall_img_tropical_p12053.png,False,low_texture,14.782852,15.614454,0.002604,34.014191,18.845156,E:\Data\fall\s1_150\fall_img_tropical_p12053.png,E:\Data\fall\s2_150\fall_img_tropical_p12053.png
fall,ROIs1970_fall_133_p328,E:\Data\fall\s1_133\ROIs1970_fall_s1_133_p328.png,E:\Data\fall\s2_133\ROIs1970_fall_s2_133_p328.png,False,low_texture,13.317459,19.549827,0.003038,48.613022,34.650626,E:\Data\fall\s1_133\ROIs1970_fall_s1_133_p328.png,E:\Data\fall\s2_133\ROIs1970_fall_s2_133_p328.png
fall,ROIs1970_fall_47_p201,E:\Data\fall\s1_47\ROIs1970_fall_s1_47_p201.png,E:\Data\fall\s2_47\ROIs1970_fall_s2_47_p201.png,False,low_texture,2.973007,2.28425,0.0,31.50473,21.396421,E:\Data\fall\s1_47\ROIs1970_fall_s1_47_p201.png,E:\Data\fall\s2_47\ROIs1970_fall_s2_47_p201.png
fall,fall_img_tropical_p10153,E:\Data\fall\s1_150\fall_img_tropical_p10153.png,E:\Data\fall\s2_150\fall_img_tropical_p10153.png,False,low_texture,9.608566,8.044139,0.000434,35.36528,23.079621,E:\Data\fall\s1_150\fall_img_tropical_p10153.png,E:\Data\fall\s2_150\fall_img_tropical_p10153.png
fall,ROIs1970_fall_72_p67,E:\Data\fall\s1_72\ROIs1970_fall_s1_72_p67.png,E:\Data\fall\s2_72\ROIs1970_fall_s2_72_p67.png,False,low_texture,17.100174,13.824543,0.001302,30.434525,26.503158,E:\Data\fall\s1_72\ROIs1970_fall_s1_72_p67.png,E:\Data\fall\s2_72\ROIs1970_fall_s2_72_p67.png
spring,ROIs1158_spring_145_p738,E:\Data\spring\s1_145\ROIs1158_spring_s1_145_p738.png,E:\Data\spring\s2_145\ROIs1158_spring_s2_145_p738.png,False,water_like,38.233078,29.467067,0.464844,62.353439,44.226687,E:\Data\spring\s1_145\ROIs1158_spring_s1_145_p738.png,E:\Data\spring\s2_145\ROIs1158_spring_s2_145_p738.png
spring,ROIs1158_spring_35_p387,E:\Data\spring\s1_35\ROIs1158_spring_s1_35_p387.png,E:\Data\spring\s2_35\ROIs1158_spring_s2_35_p387.png,False,low_texture,11.60611,20.94833,0.0,41.053787,51.913072,E:\Data\spring\s1_35\ROIs1158_spring_s1_35_p387.png,E:\Data\spring\s2_35\ROIs1158_spring_s2_35_p387.png
winter,winter_img_temperate_p3719,E:\Data\winter\s1_171\winter_img_temperate_p3719.png,E:\Data\winter\s2_171\winter_img_temperate_p3719.png,False,low_texture,11.085648,15.679023,0.008247,24.952744,28.861105,E:\Data\winter\s1_171\winter_img_temperate_p3719.png,E:\Data\winter\s2_171\winter_img_temperate_p3719.png
fall,ROIs1970_fall_43_p657,E:\Data\fall\s1_43\ROIs1970_fall_s1_43_p657.png,E:\Data\fall\s2_43\ROIs1970_fall_s2_43_p657.png,False,low_texture,10.3526,18.112064,0.0,27.278412,20.221753,E:\Data\fall\s1_43\ROIs1970_fall_s1_43_p657.png,E:\Data\fall\s2_43\ROIs1970_fall_s2_43_p657.png
winter,ROIs2017_winter_33_p839,E:\Data\winter\s1_33\ROIs2017_winter_s1_33_p839.png,E:\Data\winter\s2_33\ROIs2017_winter_s2_33_p839.png,False,low_texture,12.966217,49.753298,0.019097,57.179565,40.741158,E:\Data\winter\s1_33\ROIs2017_winter_s1_33_p839.png,E:\Data\winter\s2_33\ROIs2017_winter_s2_33_p839.png
winter,winter_img_temperate_p10645,E:\Data\winter\s1_170\winter_img_temperate_p10645.png,E:\Data\winter\s2_170\winter_img_temperate_p10645.png,False,low_texture,8.786804,15.583161,0.0,9.878845,15.822446,E:\Data\winter\s1_170\winter_img_temperate_p10645.png,E:\Data\winter\s2_170\winter_img_temperate_p10645.png
fall,ROIs1970_fall_79_p494,E:\Data\fall\s1_79\ROIs1970_fall_s1_79_p494.png,E:\Data\fall\s2_79\ROIs1970_fall_s2_79_p494.png,False,water_like,31.71756,42.131918,0.716146,53.370178,43.538634,E:\Data\fall\s1_79\ROIs1970_fall_s1_79_p494.png,E:\Data\fall\s2_79\ROIs1970_fall_s2_79_p494.png
fall,ROIs1970_fall_124_p127,E:\Data\fall\s1_124\ROIs1970_fall_s1_124_p127.png,E:\Data\fall\s2_124\ROIs1970_fall_s2_124_p127.png,False,water_like,17.571793,42.989334,0.370226,60.170792,59.659509,E:\Data\fall\s1_124\ROIs1970_fall_s1_124_p127.png,E:\Data\fall\s2_124\ROIs1970_fall_s2_124_p127.png
summer,ROIs1868_summer_38_p275,E:\Data\summer\s1_38\ROIs1868_summer_s1_38_p275.png,E:\Data\summer\s2_38\ROIs1868_summer_s2_38_p275.png,False,low_texture,9.486099,11.141256,0.0,37.828506,25.999588,E:\Data\summer\s1_38\ROIs1868_summer_s1_38_p275.png,E:\Data\summer\s2_38\ROIs1868_summer_s2_38_p275.png
fall,ROIs1970_fall_56_p628,E:\Data\fall\s1_56\ROIs1970_fall_s1_56_p628.png,E:\Data\fall\s2_56\ROIs1970_fall_s2_56_p628.png,False,low_texture,4.748764,8.074214,0.003906,36.60878,23.221335,E:\Data\fall\s1_56\ROIs1970_fall_s1_56_p628.png,E:\Data\fall\s2_56\ROIs1970_fall_s2_56_p628.png
winter,ROIs2017_winter_45_p1189,E:\Data\winter\s1_45\ROIs2017_winter_s1_45_p1189.png,E:\Data\winter\s2_45\ROIs2017_winter_s2_45_p1189.png,False,low_texture,4.26889,8.303086,0.0,34.043884,30.874921,E:\Data\winter\s1_45\ROIs2017_winter_s1_45_p1189.png,E:\Data\winter\s2_45\ROIs2017_winter_s2_45_p1189.png
spring,ROIs1158_spring_49_p808,E:\Data\spring\s1_49\ROIs1158_spring_s1_49_p808.png,E:\Data\spring\s2_49\ROIs1158_spring_s2_49_p808.png,False,low_texture;water_like,6.559967,22.766568,0.99349,44.61055,33.001732,E:\Data\spring\s1_49\ROIs1158_spring_s1_49_p808.png,E:\Data\spring\s2_49\ROIs1158_spring_s2_49_p808.png
summer,summer_img_temperate_p5837,E:\Data\summer\s1_160\summer_img_temperate_p5837.png,E:\Data\summer\s2_160\summer_img_temperate_p5837.png,False,low_texture;sar_low_texture,18.766556,13.03182,0.0,2.620361,4.12252,E:\Data\summer\s1_160\summer_img_temperate_p5837.png,E:\Data\summer\s2_160\summer_img_temperate_p5837.png
winter,ROIs2017_winter_0_p595,E:\Data\winter\s1_0\ROIs2017_winter_s1_0_p595.png,E:\Data\winter\s2_0\ROIs2017_winter_s2_0_p595.png,False,water_like,24.924652,42.49937,0.548611,60.123474,49.467691,E:\Data\winter\s1_0\ROIs2017_winter_s1_0_p595.png,E:\Data\winter\s2_0\ROIs2017_winter_s2_0_p595.png
winter,winter_img_temperate_p611,E:\Data\winter\s1_170\winter_img_temperate_p611.png,E:\Data\winter\s2_170\winter_img_temperate_p611.png,False,sar_low_texture,25.552902,19.310046,0.0,4.147293,4.859306,E:\Data\winter\s1_170\winter_img_temperate_p611.png,E:\Data\winter\s2_170\winter_img_temperate_p611.png
spring,ROIs1158_spring_101_p2064,E:\Data\spring\s1_101\ROIs1158_spring_s1_101_p2064.png,E:\Data\spring\s2_101\ROIs1158_spring_s2_101_p2064.png,False,water_like,20.897522,42.175481,0.355469,61.382294,51.167263,E:\Data\spring\s1_101\ROIs1158_spring_s1_101_p2064.png,E:\Data\spring\s2_101\ROIs1158_spring_s2_101_p2064.png
fall,ROIs1970_fall_42_p281,E:\Data\fall\s1_42\ROIs1970_fall_s1_42_p281.png,E:\Data\fall\s2_42\ROIs1970_fall_s2_42_p281.png,False,low_texture;water_like,11.97261,22.76651,0.997396,26.355255,19.264337,E:\Data\fall\s1_42\ROIs1970_fall_s1_42_p281.png,E:\Data\fall\s2_42\ROIs1970_fall_s2_42_p281.png
fall,ROIs1970_fall_106_p332,E:\Data\fall\s1_106\ROIs1970_fall_s1_106_p332.png,E:\Data\fall\s2_106\ROIs1970_fall_s2_106_p332.png,False,low_texture,9.373322,7.446197,0.003038,49.490204,30.922204,E:\Data\fall\s1_106\ROIs1970_fall_s1_106_p332.png,E:\Data\fall\s2_106\ROIs1970_fall_s2_106_p332.png
summer,ROIs1868_summer_119_p227,E:\Data\summer\s1_119\ROIs1868_summer_s1_119_p227.png,E:\Data\summer\s2_119\ROIs1868_summer_s2_119_p227.png,False,low_texture,13.57309,28.388418,0.017795,53.517166,45.883987,E:\Data\summer\s1_119\ROIs1868_summer_s1_119_p227.png,E:\Data\summer\s2_119\ROIs1868_summer_s2_119_p227.png
winter,ROIs2017_winter_77_p1039,E:\Data\winter\s1_77\ROIs2017_winter_s1_77_p1039.png,E:\Data\winter\s2_77\ROIs2017_winter_s2_77_p1039.png,False,low_texture,11.155579,20.627689,0.0,32.219498,25.695196,E:\Data\winter\s1_77\ROIs2017_winter_s1_77_p1039.png,E:\Data\winter\s2_77\ROIs2017_winter_s2_77_p1039.png
summer,summer_img_temperate_p2396,E:\Data\summer\s1_160\summer_img_temperate_p2396.png,E:\Data\summer\s2_160\summer_img_temperate_p2396.png,False,low_texture,11.322449,7.266141,0.0,12.239319,9.236495,E:\Data\summer\s1_160\summer_img_temperate_p2396.png,E:\Data\summer\s2_160\summer_img_temperate_p2396.png
